0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,RfR Total Costs,Expected Evacuation Costs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,5,1,7,6,1,2,0,4,7,7,0.08392448804280221,1411458715.8638465,101474517.63440433,0.0061491796468806665,75100820.85248892,99685318.93337613,0.0,0.0,96772210.25102626,0.0,15474.026995369606
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,2,3,3,0,0,3,1,3,4,9,6,5,3,0.623231584593716,1267147545.277831,134088166.03671771,0.0,0.0,100759376.17493644,0.1691738080306171,130137401.2966762,46650169.32145682,121200000.0,0.0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,1,5,0,0,5,6,5,5,7,2,4,0.0,0.0,77099991.75787257,0.1705465057401482,252299233.98043206,99685318.93337613,1.169181093200483,926565478.5320853,28798397.130608946,461900000.0,0.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,7,4,2,0,2,4,0.11436957663165269,238555610.02212983,37255203.23710208,0.16405069448426912,244550941.00411266,42818415.6714978,0.8900259282357059,713874967.5510796,20299287.62732069,115300000.0,0.0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,4,10,6,2,6,5,0.0,0.0,72222705.9376919,0.0,0.0,73315450.27094865,1.2574822357653324,996111836.9010575,0.0,199900000.0,0.0
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7,2,5,0,0,0,3,4,6,6,1,4,4,4,3,0.0,0.0,188303187.5061465,0.3484100461588494,523193320.1474689,0.0,0.0,0.0,93126191.87773517,327000000.0,0.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,2,6,0,0,2,2,2,4,7,0,7,0.0,0.0,47847947.961454235,0.0648865038825825,92675196.82061863,155576223.39273092,1.8271160458359572,1433207661.1650176,22167818.198803753,340700000.0,0.0
1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,7,6,4,0,1,0,3,1,5,4,10,5,7,0,7,0.0,0.0,219012720.1300152,0.08018176137681475,327906104.35836744,38245121.951764055,0.0,0.0,79591223.60465036,1066700000.0,6599.02991420001
0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4,7,0,4,1,0,0,0,9,4,4,4,3,3,0.0,0.0,162781975.58788604,0.06775143962389127,99692433.86161293,97105266.60422453,0.5607999660710303,444667921.6253979,0.0,454300000.0,0.0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9,3,1,1,5,5,5,1,0,2,2,5,0,5,4,0.0,0.0,191420488.00370786,0.05218060919544834,75606870.37793535,172365177.30833817,0.002179360726660932,1561390.452560404,52811167.63503672,679700000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,3,1,0,0,2,2,6,1,7,1,7,0.0,0.0,156694536.3998669,0.022681862772645386,89892790.91288659,131469340.4991319,0.673979995063573,1462519810.6847227,22167818.198803753,84600000.0,27121.795821814547
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,2,0,0,0,6,0,6,2,2,7,7,1,0,0.04637837364209799,245323134.07844394,77099991.75787257,0.07987190583013506,331637692.0673839,0.0,0.0,0.0,69810785.89520885,286800000.0,7918.078859837715
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,1,0,7,1,9,4,0,2,4,3,1,0,7,7,0.0,0.0,140858582.2512416,0.0,0.0,239446666.89826745,0.08939255889933007,65048134.93152472,51760044.33566119,814600000.0,0.0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,5,3,4,6,3,4,0.0,0.0,66507014.9338145,0.1332203063110143,191115205.27509728,77797112.44472042,2.201664253874567,1720699922.3963554,20299287.62732069,520200000.0,0.0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,1,1,0,0,0,7,4,7,7,2,3,0.0,0.0,111738176.02288951,0.03012813445100488,293757547.7780992,77797112.44472042,0.38907131665231925,2040665815.7246885,0.0,387000000.0,69036.4854883927
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,5,7,1,7,0,2,0,0,2,6,5,7,4,1,7,0.0,0.0,183508018.5258278,0.0,0.0,127487673.07826531,0.13202298355349626,694895098.9644754,22167818.198803753,550900000.0,20326.643546348892
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,6,7,0,5,5,2,6,7,2,5,0.0,0.0,156694536.3998669,0.24148085408046638,358350902.4793081,66045103.44010488,0.0,0.0,70656192.99188861,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,7,2,8,1,1,4,0,0,0,6,6,6,3,2,5,0.0,0.0,218513338.19592428,0.007067169721683895,84368830.69337712,134864606.27476475,0.15260299113875003,1004039522.8893061,0.0,498500000.0,39891.24188270533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7,1,0,0,6,1,5,7,5,3,3,0.6993707336900185,1411458715.8638465,101474517.63440433,0.009314645022205158,14318127.866355894,121701716.67461371,1.013950474068735,797565128.5367467,31398797.71871161,0.0,0.0
1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,3,7,0,6,4,7,7,7,6,4,0.0004511013532649069,7866458.121933132,0.0,0.01637025317394684,200997964.36389828,47842699.56310011,0.0,0.0,73946120.41768885,710400000.0,8416.23306891058
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,0,7,9,7,6,2,3,0,4,6,5,0.0,0.0,169679724.6727088,0.10589748792638037,152649738.32283807,114065823.89018795,0.0,0.0,140665721.3776699,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,6,0,5,3,0,0,1,6,2,5,4,1,3,0.14957558030249182,2534295090.555662,95486976.46933737,0.0006657726054341143,8574250.697026078,116004983.79615441,0.04920053915676021,320200974.8781992,20299287.62732069,121200000.0,32797.463247443884
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,1,0,3,1,7,6,4,0,0,4,1,4,0.623231584593716,1267147545.277831,113829615.07026595,0.04579124367246387,65783018.01255216,87722647.49511826,0.0,0.0,96772210.25102626,242400000.0,0.0
0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,7,6,5,0,3,0,9,5,0,4,3,6,7,0,6,0.0,0.0,228491983.66798556,0.07488994345334532,110087932.96584284,47842699.56310011,0.0,0.0,79576230.47550368,1607900000.0,0.0
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,10,6,6,6,6,0.0,0.0,72222705.9376919,0.3550976896340996,530077090.8074901,0.0,2.0575608075519227,1639647084.4267068,0.0,508200000.0,0.0
0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,7,4,0,0,1,2,0,0,0,6,3,5,7,6,7,0.0,0.0,128674397.76670545,0.09406420219570455,138111267.87479493,82526679.5239558,0.23982015851682714,191166057.39368534,0.0,747000000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,3,1,5,0,0,3,4,7,6,3,1,1,0.0,0.0,121644599.3504275,0.0022829623791901484,25947168.195500582,158100185.72330248,0.2157068002693101,1404225653.5467231,24198032.45136138,84600000.0,51242.06814804195
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,9,6,6,0,0,4,0,0,1,4,7,1,2,2,7,0.0,0.0,267928250.85702252,0.0185804692875012,229101699.97047877,53358573.6002109,0.10706702863101532,714842804.8725904,20299287.62732069,248500000.0,36031.53160845173
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,10,5,7,0,4,2,0,0,0,1,4,5,4,3,4,0.0,0.0,283425657.7815045,0.011942147912486776,117532884.17107785,102336429.85235605,0.18552744509066887,985596351.2025745,0.0,284500000.0,33442.11589767138
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,6,0,1,1,7,4,0,2,0,0,5,1,3,2,5,0.0,0.0,100714900.1874114,0.006261673103453801,75606870.37793535,183879831.3531444,0.08540467651065506,555842865.4058907,22167818.198803753,377300000.0,23085.035422259538
0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,7,7,0,0,0,0,0,0,9,2,7,4,0,1,0.0,0.0,192314896.29996094,0.3550976896340996,530077090.8074901,0.0,1.7096541858184071,1361993104.9324045,0.0,1030700000.0,0.0
1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,7,0,5,7,3,0,0,6,7,5,5,4,6,3,7,0.0,0.0,136422954.7271911,0.0,0.0,133844205.0086204,0.08598088233503284,67193639.03767432,73264038.44066289,1388400000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,7,0,4,0,4,3,6,2,6,7,0.06387898355140625,132898963.29048093,103162272.08375776,0.234836837584739,351992221.76435626,73315450.27094865,0.5949003914178422,472177800.86235726,26403379.542306438,461900000.0,0.0
0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,5,0,0,3,0,3,7,5,0,7,5,6,7,0.0020248360687768014,11769925.630185828,53972506.18695759,0.08947020520806105,369634084.0110374,47842699.56310011,0.15048457819069183,331721105.35743904,62048975.90137317,1069000000.0,13402.48765867238
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,10,5,7,6,6,0.0013533040597947207,7866458.121933132,0.0,0.12783441782632737,530075600.2116301,0.0,0.5315493926042595,1174529366.7188587,20299287.62732069,423600000.0,31647.688601360154
0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,7,7,5,0,3,0,4,5,7,4,3,7,7,7,6,0.0,0.0,240736110.61674637,0.07488994345334532,110087932.96584284,47842699.56310011,0.0,0.0,105649709.75664407,1523300000.0,0.0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,7,7,0,0,8,0,1,1,6,6,3,1,4,0.0,0.0,144075745.84278923,0.0,0.0,73315450.27094865,0.0,0.0,63844492.59147088,236500000.0,0.0
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,1,2,1,6,1,8,0,0,0,7,1,5,0,2,3,0.0,0.0,107385518.6904647,0.0,0.0,215661674.79071262,0.25509001771287815,1674170304.1269736,0.0,508200000.0,60562.24795757942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,1,1,1,0,1,0,6,1,6,1,6,1,6,0.0,0.0,159512409.85228848,0.012911325687894966,153255803.06593746,77797112.44472042,0.1105568180575516,708078163.8647707,52771009.1301844,0.0,31309.28900815537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6,0,5,7,4,6,7,0.6730901113612131,3801442635.833493,32694901.094161935,0.0,0.0,38245121.951764055,0.0005531825758662396,1253475.0152243655,31398797.71871161,0.0,15284.20928728956
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,5,0,0,3,0,4,7,6,0,7,5,4,7,0.44872674090747544,2534295090.555662,53972506.18695759,0.0042139953971121295,16184277.384249482,47842699.56310011,0.0,0.0,65547722.11683032,754600000.0,10492.211205266629
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,1,0,0,3,2,6,4,2,8,6,5,2,1.246463169187432,2534295090.555662,88511693.9986257,0.04137886855180223,59803947.33422417,38245121.951764055,0.0,0.0,85859655.01789269,242400000.0,0.0
1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,4,0,1,7,7,10,4,0,1,7,4,2,0,6,7,0.0,0.0,85246019.34861892,0.0,0.0,325375121.84417033,0.0657866713572532,47760332.81343536,49622725.1402255,982100000.0,0.0
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,5,2,7,4,2,0.0,0.0,0.0,0.28891240228484805,428991597.5829288,38245121.951764055,1.371707205034615,1093098056.2844713,26403379.542306438,375000000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,7,5,6,5,5,7,6,4,2,0.6349563258537713,1288797148.8246245,78453877.84187987,0.24109165413058248,357881736.9931996,0.0,0.0,0.0,117647827.79553828,0.0,0.0
0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,7,6,4,0,3,0,9,0,0,3,4,6,4,7,1,0.0,0.0,219012720.1300152,0.13954776759246162,206766328.1509886,47842699.56310011,0.0,0.0,40609051.370577164,1321100000.0,0.0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,4,4,1,0,0,0,0,1,1,5,5,4,1,3,0.0,0.0,138778943.76610827,0.05635505793108421,226820611.13380605,38245121.951764055,0.5876872698655586,1287759767.1606958,20299287.62732069,641400000.0,27163.322928005946
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,3,0,2,3,0,1,3,4,6,4,3,2,7,0.0,0.0,112454988.58836943,0.14758108952959326,217866586.71003518,93986630.59767582,0.8313379361598975,653994001.1893517,45324187.55237766,377300000.0,0.0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,5,6,7,6,3,1,4,0.0,0.0,47847947.961454235,0.17522830409480958,255898145.5689394,42818415.6714978,1.7056891132753065,1348091854.5387378,28798397.130608946,643100000.0,0.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,7,0,4,2,6,2,1,1,7,4,0.061759571381092455,357833415.0331948,0.0,0.0419822100587981,175404478.6439724,128933649.86623067,0.20515850229820884,453997701.6441349,51760044.33566119,461900000.0,13133.276074806758
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,2,1,0,1,3,3,0,6,4,0,4,7,1,7,0.0,0.0,149071578.869657,0.06392380780109548,261847950.99955484,87722647.49511826,0.0,0.0,58926842.49039639,377300000.0,5275.890498742766
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,1,0,1,2,0,0,5,5,2,6,7,2,5,0.0,0.0,121162359.81197041,0.18236815708472232,268566536.5021566,82526679.5239558,1.1544788755436988,915931030.8836087,28798397.130608946,461900000.0,0.0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,2,9,7,7,0,4,7,0,5,0,6,3,6,5,0,7,0.0,0.0,294110114.8021368,0.01001912619331738,98403921.3992355,137220471.0599543,0.010066818798184298,54227949.123852275,28798397.130608946,928200000.0,4927.236806357468
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,1,2,0,0,0,9,5,5,4,2,0,0.0,0.0,98043050.03325048,0.02225630054497491,271642408.4850396,82526679.5239558,0.31154706782673947,2041672029.7437081,0.0,169200000.0,84866.14257541306
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,7,1,5,7,5,3,2,0.00669419523557991,13621158.279416004,71223146.50296113,0.2007079205500769,293652927.2959863,77797112.44472042,1.700261279866921,1345336093.0296497,34221561.73832255,340700000.0,0.0
1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,2,0,7,6,0,0,0,0,0,7,5,7,0,7,6,0.0,0.0,110130504.5881955,0.0,0.0,66045103.44010488,0.4625548343334529,1010406910.3348235,0.0,800900000.0,17687.594352826487
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,7,6,6,6,6,7,4,7,4,0.0,0.0,98043050.03325048,0.36174800197662516,536901634.9932629,0.0,0.0,0.0,122543499.59055614,520200000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,7,0,1,0,0,0,4,5,1,5,0,2,1.246463169187432,2534295090.555662,76431543.68310125,0.0,0.0,121701716.67461371,0.41916074525511077,332037278.96701914,0.0,30700000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,7,0,0,0,0,1,0,4,9,6,5,5,4,0.623231584593716,1267147545.277831,192314896.29996094,0.2504799796732886,372252551.1951978,0.0,0.5209415841091535,407511469.85325444,20299287.62732069,256100000.00000003,0.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,1,5,2,5,4,1,4,0.0,0.0,32694901.094161935,0.24116533465108342,357934423.3288419,73315450.27094865,0.5147810654510591,393923012.75345653,41292219.28177295,302400000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,1,0,2,0,1,1,6,5,6,7,0,0,0.007729728940349666,122661567.03922197,144970731.54380167,0.013935560112790568,167776017.67310756,82526679.5239558,0.1741488729526058,1128105172.3886638,41292219.28177295,0.0,48113.989202148034
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,4,5,1,1,3,1,0,0,2,6,0,1,0,6,7,0.0,0.0,153823961.45335865,0.007364863087109967,88065454.21453352,131469340.4991319,0.14882138247274834,974072724.1974448,22167818.198803753,461900000.0,38708.15416684655
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6,1,0,0,3,0,0,2,1,1,6,4,0,7,0.00669419523557991,13621158.279416004,136851315.59679127,0.2484071353106849,369547409.24460506,47842699.56310011,1.2030402959666369,954999822.039038,22167818.198803753,461900000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,1,0,0,1,6,1,6,5,4,7,0.013724349195798322,238555610.02212983,42291505.65437629,0.01749673935085939,215782045.32711646,83721931.52190953,0.26262935244899066,1713550648.0996017,20299287.62732069,84600000.0,72393.32246336248
0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,5,5,7,0,1,0,0,0,1,4,1,5,4,3,7,0.0,0.0,213168125.67203605,0.12977232438844377,189904807.967954,38245121.951764055,0.24639244214587158,197233142.60827765,20299287.62732069,625800000.0,0.0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,1,1,1,5,7,8,2,5,5,4,6,3,7,0.010820909745350469,21982751.456888787,128509281.34294224,0.05836896183740652,83941615.10275118,141336773.52795565,0.0,0.0,118088206.88046847,248500000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,1,1,0,0,0,0,1,2,6,1,7,6,6,0.006862174597899161,119277805.01106492,85246019.34861892,0.018575181744596787,225532726.17528176,38245121.951764055,0.1958957566218529,1287759767.1606958,20299287.62732069,205800000.0,56955.67897669886
0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,5,0,1,0,0,1,6,4,0,4,5,2,7,0.005624544635491115,11769925.630185828,53972506.18695759,0.19886932252275002,293987722.33525753,38245121.951764055,0.4666035996742163,373543128.0103816,52771009.1301844,1190200000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,7,0,7,0,4,5,1,2,6,5,0.7520604002662103,1512470679.356275,66507014.9338145,0.0,0.0,166071355.5283289,0.14110327798432376,112994836.54023093,34221561.73832255,0.0,0.0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,5,0,0,10,6,5,5,7,0,3,0.015054917176273129,260549469.49423707,32694901.094161935,0.017498699398170663,218744770.95089138,59410102.93073928,0.087952968690677,593201856.2668018,44215020.369581826,504600000.0,33652.345346185575
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,5,3,0,0,1,6,2,5,4,4,3,0.0,0.0,128674397.76670545,0.014826260538834242,182938292.87958753,116004983.79615441,0.2634565571415579,1716467570.4351926,20299287.62732069,302400000.0,69010.92174187719
1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,3,6,2,0,2,0,0,6,2,5,6,2,5,5,0.0,0.0,145883058.26646656,0.008839845699553529,34542204.3081005,88613111.95505467,0.0402648159340588,86875997.51439427,31398797.71871161,569600000.0,2403.7329850034544
0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,6,0,0,4,2,4,1,4,0,7,4,1,7,1.246463169187432,2534295090.555662,95486976.46933737,0.004412375120661645,5979070.678327984,53358573.6002109,0.0,0.0,75239787.13836722,1010700000.0,0.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,3,5,6,7,2,7,5,4,1,0.10381582364490848,216583966.58045948,101988088.03595176,0.35768096958157747,533262211.7058673,0.0,0.0,0.0,97132636.19491284,473900000.0,0.0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,5,1,3,6,0,0,1,1,3,1,0,5,4,0.0,0.0,101988088.03595176,0.007104028348334513,85155587.39705813,163268356.78208596,0.19801236388030902,1296226538.140432,20299287.62732069,290400000.0,50247.51534906622
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,3,6,1,3,7,0,2,6,5,6,2,6,0,0.0,0.0,159334604.94970015,0.0,0.0,173361355.75588888,0.0,0.0,62267437.976033404,199900000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,5,1,5,4,7,0,1,0.6466810671138266,1310446752.371418,71223146.50296113,0.04842786228522952,69028549.80653004,83721931.52190953,1.0194778015530193,801198004.3834608,28798397.130608946,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,4,7,5,2,7,1,6,5,0.6730901113612131,3801442635.833493,0.0,0.0,0.0,0.0,0.0,0.0,117150034.25041166,30700000.0,15261.11938588755
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,0,0,5,0,3,0,4,7,6,6,0,7,1.246463169187432,2534295090.555662,76431543.68310125,0.012284148853615461,18289209.081522457,59410102.93073928,0.042703363903199565,31178435.68215946,24198032.45136138,768300000.0000001,0.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,5,9,5,7,5,4,0.03246272923605141,65948254.37066636,32694901.094161935,0.36130330715050274,536583649.44283235,0.0,0.8475105112342253,672873809.3196516,48047840.36663434,473900000.0,0.0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,3,2,6,1,3,1,0,0,1,6,3,1,0,5,7,0.0,0.0,155322556.95399606,0.005753366871769741,68678481.59441288,131469340.4991319,0.11756774485055602,770087726.5980375,20299287.62732069,583100000.0,30593.35920094609
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,4,1,1,0,0,0,5,1,5,5,0,6,0,6,0.07478779015124591,1267147545.277831,85246019.34861892,0.008079310060433467,97434950.32709326,38245121.951764055,0.0,0.0,52811167.63503672,151900000.0,14502.755017150319
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,5,0,1,0,0,0,0,6,3,7,4,4,4,0.10381582364490848,216583966.58045948,101988088.03595176,0.21849730470501727,324008431.27835387,38245121.951764055,1.7369667663271495,1376332986.6660547,0.0,595100000.0,0.0
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,0,0,2,0,0,0,6,5,7,4,0,7,0.0,0.0,150937400.934666,0.09495841077041915,391649083.49505645,42818415.6714978,0.7475677512945185,1649536944.00247,0.0,508200000.0,37179.055285748706
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,2,10,4,7,6,2,0.0013533040597947207,7866458.121933132,0.0,0.06895303365479746,282682836.8141251,38245121.951764055,0.2871330819640178,643263508.8627837,31398797.71871161,333100000.0,17390.775610313387
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,4,7,2,1,3,6,0,0,2,1,7,1,0,5,4,0.0,0.0,179702842.12946463,0.007104028348334513,85155587.39705813,163268356.78208596,0.1807887314289815,1185262124.9142506,22167818.198803753,290400000.0,46351.63427833839
1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,7,7,4,0,3,0,1,0,1,3,5,6,3,7,2,0.0,0.0,230932932.5328355,0.051123311724185314,209226968.64594582,47842699.56310011,0.13315337609610003,282220149.1328989,41292219.28177295,848900000.0,8942.45469347109
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,6,3,7,6,1,0,0,0,1,5,5,4,0,0,0.0,0.0,176479616.8250004,0.0,0.0,216066944.14176592,0.7652700531386343,1674170304.1269736,0.0,205800000.0,29388.811854026
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,5,7,0,0,7,0,3,0,4,4,6,2,5,6,0.00015036711775496896,2622152.707311044,134576627.39671084,0.028407731788289245,353384230.3397068,73315450.27094865,0.07349686340844547,485129233.7679813,24198032.45136138,679700000.0,32486.403353903417
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,0,3,4,0,0,0,6,2,5,3,5,0,0.0,0.0,186208010.72526482,0.015902451269392083,195317539.32362056,106860238.4866137,0.31261896347568896,2045803516.433713,0.0,302400000.0,81759.74051894982
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,7,0,1,0,0,0,1,2,6,5,7,6,7,0.0,0.0,125788764.77143934,0.07160199089635952,294005668.050938,38245121.951764055,0.33766695392032137,742915155.0309604,20299287.62732069,411600000.0,19051.57482245487
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,6,3,1,5,2,4,6,6,6,0.4719159277285244,2656956657.594884,37255203.23710208,0.021752851419642852,90746733.88395616,0.0,0.0,0.0,88468682.0009217,151900000.0,12616.162664720763
1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,4,1,7,7,4,2,4,0,1,7,5,0,0,7,7,0.0,0.0,165850140.5583722,0.0,0.0,202787589.59060603,0.10182787105563891,74030384.55125958,49622725.1402255,1117000000.0,0.0
0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,5,1,3,7,6,3,6,6,2,7,0,6,6,0.021641819490700938,43965502.913777575,88511693.9986257,0.026544078140345578,38395137.76301058,171584544.95486164,0.0,0.0,103487455.29398324,535300000.0,0.0
1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,7,7,7,0,1,0,1,4,7,5,2,7,7,7,3,0.0,0.0,263411491.52410418,0.12977232438844377,189904807.967954,38245121.951764055,0.0,0.0,88086831.49421212,1012800000.0,0.0
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,6,3,4,2,9,2,4,5,3,0,0.20819941810072143,434275304.9182567,37255203.23710208,0.01893679087444504,27957255.92213099,148432968.6674199,0.0,0.0,81447509.43607973,460200000.0,0.0
1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,6,0,6,7,9,0,7,0,2,5,2,6,4,7,4,0.0,0.0,134996357.6629468,0.0,0.0,187169896.6435016,0.0,0.0,62267437.976033404,1051100000.0,0.0
